path,h,w,c,is_horizontal
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Gabriel/Barrientos_Reyes_Gabriel-2-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Gabriel/Barrientos_Reyes_Gabriel-20-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Gabriel/Barrientos_Reyes_Gabriel-3-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Gabriel/Barrientos_Reyes_Gabriel-4-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Gabriel/Barrientos_Reyes_Gabriel-5-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Gabriel/Barrientos_Reyes_Gabriel-6-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Gabriel/Barrientos_Reyes_Gabriel-7-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Gabriel/Barrientos_Reyes_Gabriel-8-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Gabriel/Barrientos_Reyes_Gabriel-9-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Raymundo/Barrientos_Reyes_Raymundo-1-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Raymundo/Barrientos_Reyes_Raymundo-2-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Raymundo/Barrientos_Reyes_Raymundo-3-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Raymundo/Barrientos_Reyes_Raymundo-4-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Raymundo/Barrientos_Reyes_Raymundo-5-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Raymundo/Barrientos_Reyes_Raymundo-6-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Barrientos_Reyes_Raymundo/Barrientos_Reyes_Raymundo-7-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bautista_Tolentino_Candelario/Bautista_Tolentino_Candelario-1-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bautista_Tolentino_Candelario/Bautista_Tolentino_Candelario-2-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bautista_Tolentino_Candelario/Bautista_Tolentino_Candelario-3-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bautista_Tolentino_Candelario/Bautista_Tolentino_Candelario-4-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bautista_Tolentino_Candelario/Bautista_Tolentino_Candelario-5-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bautista_Tolentino_Candelario/Bautista_Tolentino_Candelario-6-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bautista_Tolentino_Candelario/Bautista_Tolentino_Candelario-7-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bello_Hernandez_Flavio/Bello_Hernandez_Flavio-1-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bello_Hernandez_Flavio/Bello_Hernandez_Flavio-10-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bello_Hernandez_Flavio/Bello_Hernandez_Flavio-11-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bello_Hernandez_Flavio/Bello_Hernandez_Flavio-12-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bello_Hernandez_Flavio/Bello_Hernandez_Flavio-2-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bello_Hernandez_Flavio/Bello_Hernandez_Flavio-3-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bello_Hernandez_Flavio/Bello_Hernandez_Flavio-4-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bello_Hernandez_Flavio/Bello_Hernandez_Flavio-5-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bello_Hernandez_Flavio/Bello_Hernandez_Flavio-6-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bello_Hernandez_Flavio/Bello_Hernandez_Flavio-7-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bello_Hernandez_Flavio/Bello_Hernandez_Flavio-8-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Bello_Hernandez_Flavio/Bello_Hernandez_Flavio-9-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Benitez_Hipolito/Benitez_Hipolito.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Benitez_Ramirez_Fidencio/Benitez_Ramirez_Fidencio-1-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Benitez_Ramirez_Fidencio/Benitez_Ramirez_Fidencio-2-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Benitez_Ramirez_Fidencio/Benitez_Ramirez_Fidencio-3-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Benitez_Ramirez_Fidencio/Benitez_Ramirez_Fidencio-4-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Benitez_Ramirez_Fidencio/Benitez_Ramirez_Fidencio-5-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Benitez_Reyes_Feliciano/Benitez_Reyes_Feliciano-1-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Benitez_Reyes_Feliciano/Benitez_Reyes_Feliciano-2-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Buendia_Solis_Catarino/Buendia_Solis_Catarino.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Cabanas_Alvarado_Guillermina/Cabanas_Alvarado_Guillermina-1-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Cabanas_Alvarado_Guillermina/Cabanas_Alvarado_Guillermina-2-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Cadena_Pedroza_Martin/Cadena_Pedroza_Martin.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Carbajal_Hernandez_Amador/Carbajal_Hernandez_Amador-1-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Carbajal_Hernandez_Amador/Carbajal_Hernandez_Amador-2-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Carbajal_Hernandez_Amador/Carbajal_Hernandez_Amador-3-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Casarrubio_Sanchez_Jeronimo/Casarrubio_Sanchez_Jeronimo-1-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Casarrubio_Sanchez_Jeronimo/Casarrubio_Sanchez_Jeronimo-2-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Casarrubio_Sanchez_Jeronimo/Casarrubio_Sanchez_Jeronimo-3-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-1-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-10-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-11-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-12-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-13-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-14-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-15-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-16-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-17-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-18-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-19-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-2-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-20-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-21-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-22-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-23-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-24-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-25-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-3-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-4-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-5-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-6-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-7-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-8-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castaneda_Penaloza_Raul/Castaneda_Penaloza_Raul-9-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castanon_Flores_Evaristo/Castanon_Flores_Evaristo-1-.JPG,2304,1728,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castanon_Flores_Evaristo/Castanon_Flores_Evaristo-2-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castanon_Flores_Evaristo/Castanon_Flores_Evaristo-3-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castanon_Flores_Evaristo/Castanon_Flores_Evaristo-4-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castanon_Flores_Evaristo/Castanon_Flores_Evaristo-5-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castanon_Flores_Evaristo/Castanon_Flores_Evaristo-6-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castanon_Flores_Evaristo/Castanon_Flores_Evaristo-7-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castanon_Flores_Evaristo/Castanon_Flores_Evaristo-8-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castanon_Flores_Evaristo/Castanon_Flores_Evaristo-9-.JPG,2304,1728,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castanon_Nava_Toriibio/Castanon_Nava_Toribio-1-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castanon_Nava_Toriibio/Castanon_Nava_Toribio-2-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castanon_Nava_Toriibio/Castanon_Nava_Toribio-3-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castillo_Arrasola_Ceferino/Castillo_Arrasola_Ceferino-1-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castillo_Arrasola_Ceferino/Castillo_Arrasola_Ceferino-2-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castro_Rios_Hermogenes/Castro_Rios_Hermogenes-1-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castro_Rios_Hermogenes/Castro_Rios_Hermogenes-10-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castro_Rios_Hermogenes/Castro_Rios_Hermogenes-11-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castro_Rios_Hermogenes/Castro_Rios_Hermogenes-12-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castro_Rios_Hermogenes/Castro_Rios_Hermogenes-13-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castro_Rios_Hermogenes/Castro_Rios_Hermogenes-2-.JPG,2304,1728,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castro_Rios_Hermogenes/Castro_Rios_Hermogenes-3-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castro_Rios_Hermogenes/Castro_Rios_Hermogenes-4-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castro_Rios_Hermogenes/Castro_Rios_Hermogenes-5-.JPG,2304,1728,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castro_Rios_Hermogenes/Castro_Rios_Hermogenes-6-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castro_Rios_Hermogenes/Castro_Rios_Hermogenes-7-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castro_Rios_Hermogenes/Castro_Rios_Hermogenes-8-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Castro_Rios_Hermogenes/Castro_Rios_Hermogenes-9-.JPG,2304,1728,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Fuentes_Enrique/Chavez_Fuentes_Enrique-1-.JPG,2304,1728,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Fuentes_Enrique/Chavez_Fuentes_Enrique-2-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Fuentes_Enrique/Chavez_Fuentes_Enrique-3-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Fuentes_Enrique/Chavez_Fuentes_Enrique-4-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Fuentes_Enrique/Chavez_Fuentes_Enrique-5-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Fuentes_Enrique/Chavez_Fuentes_Enrique-6-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Fuentes_Enrique/Chavez_Fuentes_Enrique-7-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Fuentes_Enrique/Chavez_Fuentes_Enrique-8-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Fuentes_Enrique/Chavez_Fuentes_Enrique-9-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Silva_Alberto/Chavez_Silva_Alberto-1-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Silva_Alberto/Chavez_Silva_Alberto-2-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Silva_Alberto/Chavez_Silva_Alberto-3-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Silva_Alberto/Chavez_Silva_Alberto-4-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Silva_Alberto/Chavez_Silva_Alberto-5-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Silva_Alberto/Chavez_Silva_Alberto-6-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Silva_Alberto/Chavez_Silva_Alberto-7-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Chavez_Silva_Alberto/Chavez_Silva_Alberto-8-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Clavel_Velazquez_Francisco/Clavel_Velazquez_Francisco-1-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Clavel_Velazquez_Francisco/Clavel_Velazquez_Francisco-2-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Clavel_Velazquez_Francisco/Clavel_Velazquez_Francisco-3-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Clavel_Velazquez_Francisco/Clavel_Velazquez_Francisco-4-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Clavel_Velazquez_Francisco/Clavel_Velazquez_Francisco-5-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Clavel_Velazquez_Francisco/Clavel_Velazquez_Francisco-6-.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Cordoba_Garcia_Mario/Cordoba_Garcia_Mario.JPG,1728,2304,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-1-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-10-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-2-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-3-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-4-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-5-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-6-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-7-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-8-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Galeana_Urbano/Fierrro_Galeana_Urbano-9-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Enedino/Fierro_Hernandez_Enedino-1-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Enedino/Fierro_Hernandez_Enedino-10-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Enedino/Fierro_Hernandez_Enedino-2-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Enedino/Fierro_Hernandez_Enedino-3-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Enedino/Fierro_Hernandez_Enedino-4-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Enedino/Fierro_Hernandez_Enedino-5-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Enedino/Fierro_Hernandez_Enedino-6-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Enedino/Fierro_Hernandez_Enedino-7-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Enedino/Fierro_Hernandez_Enedino-8-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Enedino/Fierro_Hernandez_Enedino-9-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Justino/Fierro_Hernandez_Justino-1-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Justino/Fierro_Hernandez_Justino-10-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Justino/Fierro_Hernandez_Justino-2-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Justino/Fierro_Hernandez_Justino-3-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Justino/Fierro_Hernandez_Justino-4-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Justino/Fierro_Hernandez_Justino-5-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Justino/Fierro_Hernandez_Justino-6-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Justino/Fierro_Hernandez_Justino-7-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Justino/Fierro_Hernandez_Justino-8-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Hernandez_Justino/Fierro_Hernandez_Justino-9-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-1-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-10-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-11-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-12-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-13-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-14-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-15-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-16-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-17-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-18-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-19-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-2-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-20-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-21-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-22-.JPG,4608,3456,3,0
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-23-.JPG,3456,4608,3,1
/media/juan/jc/archivos_represion/Ficheros/PDLP_militantes/Fierro_Loza_Francisco/Fierro_Loza_Francisco-24-.JPG,4608,3456,3,0
